id_tracking_student,NIM,id_tracking_company,student_name,internship_semester,company,position,jenis_penempatan,progress_student,last_update,rejection
TS17572,20211091,TC5049,Hana Hakim,5,PT Solusi Informatika,Data Analyst,Magang,Ghosting,2023-10-23,Ghosting
TS17573,202310695,TC5050,Indah Wijaya,3,PT Indo Data,Mechanical Engineer Intern,Magang,Rejected,2023-12-18,Rejection Interview User
TS17574,20220771,TC5050,Maulana Budiman,5,PT Indo Data,Mechanical Engineer Intern,Magang,Finish,2024-02-19,Rejection Screening CV
TS17575,20234068,TC5050,Taufik Syahputra,3,PT Indo Data,Mechanical Engineer Intern,Magang,Placement,2024-01-16,Placement
TS17576,20221206,TC5050,Rendy Ardiansyah,3,PT Indo Data,Mechanical Engineer Intern,Magang,Rejected,2024-01-12,Rejection Interview User
TS17577,202021866,TC5051,Bella Hakim,9,CV Sukses Bangsa,Data Analyst,Magang,Finish,2024-02-19,On Progress
TS17578,202310986,TC5051,Tika Handoko,3,CV Sukses Bangsa,Data Analyst,Magang,Finish,2024-01-22,Rejection Interview User
TS17579,20216633,TC5052,Ivan Dewi,5,PT Sentosa Terapan,IT Support,Part-time,Study Case,2023-11-18,On Progress
TS17580,202314792,TC5052,Muhammad Handayani,2,PT Sentosa Terapan,IT Support,Part-time,Ghosting,2023-12-24,Ghosting
TS17581,202110004,TC5052,Zahra Pratama,5,PT Sentosa Terapan,IT Support,Part-time,Rejected,2023-11-16,Rejection Screening CV
TS17582,202116220,TC5052,Farah Gunawan,5,PT Sentosa Terapan,IT Support,Part-time,Rejected,2023-12-22,Rejection Interview User
TS17583,202118585,TC5053,Mira Nugroho,6,CV Bangkit Mandiri,Drafter,Part-time,Rejected,2024-02-04,Rejection Study Case
TS17584,20212858,TC5053,Kartika Wibowo,6,CV Bangkit Mandiri,Drafter,Part-time,Study Case,2024-01-09,On Progress
TS17585,202123150,TC5053,Fani Puspitasari,5,CV Bangkit Mandiri,Drafter,Part-time,Finish,2024-03-11,Placement
TS17586,20208676,TC5053,Indah Kusuma,8,CV Bangkit Mandiri,Drafter,Part-time,Finish,2024-03-13,On Progress
TS17587,20224274,TC5053,Tika Wulandari,4,CV Bangkit Mandiri,Drafter,Part-time,Ghosting,2024-03-07,Ghosting
TS17588,20216507,TC5053,Tasya Lestari,5,CV Bangkit Mandiri,Drafter,Part-time,FU 3,2024-01-22,On Progress
TS17589,202123463,TC5054,Devi Firdaus,7,PT Nusa Abadi,Data Analyst,Part-time,Rejected,2023-08-14,Rejection Final Interview
TS17590,202211978,TC5054,Mira Anggraeni,3,PT Nusa Abadi,Data Analyst,Part-time,Placement,2023-09-09,Placement
TS17591,20239717,TC5054,Rendy Budiman,3,PT Nusa Abadi,Data Analyst,Part-time,Placement,2023-10-28,Placement
TS17592,202116715,TC5054,Dani Permana,7,PT Nusa Abadi,Data Analyst,Part-time,Interview User,2023-09-05,On Progress
TS17593,20235756,TC5054,Pandu Ningsih,2,PT Nusa Abadi,Data Analyst,Part-time,Final Interview,2023-09-30,On Progress
TS17594,202324362,TC5055,Lukman Ramadhani,2,CV Solusi Makmur,Business Analyst,Part-time,Placement,2023-12-24,Placement
TS17595,20204751,TC5055,Mega Saputra,9,CV Solusi Makmur,Business Analyst,Part-time,Placement,2023-12-31,Placement
TS17596,201910762,TC5055,Rani Santoso,9,CV Solusi Makmur,Business Analyst,Part-time,Finish,2023-11-09,Placement
TS17597,20204139,TC5056,Hendra Wibowo,9,CV Graha Systems,Content Writer,Magang,Placement,2024-01-03,Placement
TS17598,20230922,TC5056,Hendra Cahyono,2,CV Graha Systems,Content Writer,Magang,FU 1,2023-12-03,On Progress
TS17599,202213451,TC5056,Zahra Kurniawan,4,CV Graha Systems,Content Writer,Magang,Finish,2023-11-20,Placement
TS17600,202216294,TC5057,Naufal Prasetya,3,PT Gemilang Utama,Store Supervisor Intern,Magang,Selecting Student by Company,2023-10-20,On Progress
TS17601,201920894,TC5057,Ulfa Handayani,11,PT Gemilang Utama,Store Supervisor Intern,Magang,Interview User,2023-11-06,On Progress
TS17602,20205253,TC5057,Rendy Gunawan,8,PT Gemilang Utama,Store Supervisor Intern,Magang,Ghosting,2023-12-18,Ghosting
TS17603,20197610,TC5057,Oki Firdaus,9,PT Gemilang Utama,Store Supervisor Intern,Magang,Finish,2023-12-21,On Progress
TS17604,202324540,TC5059,Galih Wijaya,3,PT Jaya Karya,Quality Control Staff,Full-time,Interview User,2023-10-20,On Progress
TS17605,20212112,TC5059,Indah Ramadhani,6,PT Jaya Karya,Quality Control Staff,Full-time,FU 1,2023-10-07,On Progress
TS17606,20211224,TC5059,Muhammad Putra,5,PT Jaya Karya,Quality Control Staff,Full-time,Final Interview,2023-11-06,On Progress
TS17607,20227753,TC5059,Laila Hakim,3,PT Jaya Karya,Quality Control Staff,Full-time,Rejected,2023-12-04,Rejection Study Case
TS17608,20223291,TC5059,Lukman Kusuma,3,PT Jaya Karya,Quality Control Staff,Full-time,Finish,2023-10-06,Placement
TS17609,20235756,TC5060,Pandu Ningsih,2,CV Inovasi Karya,Data Analyst,Part-time,Rejected,2024-01-19,Rejection Study Case
TS17610,202119967,TC5060,Laila Firmansyah,5,CV Inovasi Karya,Data Analyst,Part-time,FU 1,2024-01-15,On Progress
TS17611,202113998,TC5060,Mega Utami,5,CV Inovasi Karya,Data Analyst,Part-time,Rejected,2024-01-17,Rejection Final Interview
TS17612,20216717,TC5061,Nisa Permana,6,CV Bumi Sentosa,Accounting Staff,Magang,Study Case,2023-10-12,On Progress
TS17613,20207713,TC5061,Anisa Fitriani,7,CV Bumi Sentosa,Accounting Staff,Magang,Rejected,2023-09-15,Rejection Interview User
TS17614,202023648,TC5061,Ilham Wulandari,8,CV Bumi Sentosa,Accounting Staff,Magang,Placement,2023-10-16,Placement
TS17615,201924237,TC5061,Ivan Prasetya,9,CV Bumi Sentosa,Accounting Staff,Magang,Placement,2023-10-29,Placement
TS17616,202324693,TC5061,Vina Pratama,3,CV Bumi Sentosa,Accounting Staff,Magang,FU 2,2023-10-19,On Progress
TS17617,20209795,TC5061,Nurul Kurniawan,8,CV Bumi Sentosa,Accounting Staff,Magang,Interview User,2023-10-14,On Progress
TS17618,202022592,TC5062,Fani Budiman,9,CV Graha Bangsa,Video Editor,Magang,Study Case,2024-02-13,On Progress
TS17619,202220480,TC5062,Tasya Sulistyo,3,CV Graha Bangsa,Video Editor,Magang,Finish,2024-03-29,Rejection Interview User
TS17620,20229394,TC5063,Cahyo Firmansyah,4,CV Techno Utama,Accounting Staff,Part-time,Finish,2024-01-25,Placement
TS17621,202217505,TC5063,Rizky Maulana,4,CV Techno Utama,Accounting Staff,Part-time,Placement,2024-01-28,Placement
TS17622,20229381,TC5063,Irfan Hidayat,3,CV Techno Utama,Accounting Staff,Part-time,Interview User,2023-12-10,On Progress
TS17623,20214330,TC5063,Lestari Wardani,6,CV Techno Utama,Accounting Staff,Part-time,Finish,2023-12-24,On Progress
TS17624,202214337,TC5064,Prasetyo Sari,4,PT Solusi Perkasa,Frontend Developer,Magang,FU 2,2023-10-02,On Progress
TS17625,202123278,TC5064,Farhan Ramadhan,5,PT Solusi Perkasa,Frontend Developer,Magang,FU 2,2023-09-25,On Progress
TS17626,20219990,TC5065,Candra Handayani,7,PT Global Karya,Quality Control Staff,Full-time,Study Case,2023-10-06,On Progress
TS17627,202316490,TC5065,Ayu Suryadi,3,PT Global Karya,Quality Control Staff,Full-time,Rejected,2023-11-10,Rejection Interview User
TS17628,202213115,TC5065,Julia Kusuma,3,PT Global Karya,Quality Control Staff,Full-time,Interview User,2023-10-04,On Progress
TS17629,20237759,TC5065,Farel Anggraeni,3,PT Global Karya,Quality Control Staff,Full-time,Interview User,2023-10-04,On Progress
TS17630,20210265,TC5065,Anggi Wulandari,7,PT Global Karya,Quality Control Staff,Full-time,Finish,2023-12-02,On Progress
TS17631,20219424,TC5066,Intan Rahmawati,6,PT Esa Bersama,Production Engineer Intern,Part-time,Placement,2024-02-01,Placement
TS17632,202124715,TC5066,Fani Cahyani,5,PT Esa Bersama,Production Engineer Intern,Part-time,Rejected,2024-02-19,Rejection Study Case
TS17633,20223144,TC5066,Putri Safitri,4,PT Esa Bersama,Production Engineer Intern,Part-time,Rejected,2024-02-22,Rejection Interview User
TS17634,20239437,TC5066,Arif Rahmawati,2,PT Esa Bersama,Production Engineer Intern,Part-time,Final Interview,2024-02-18,On Progress
TS17635,202224785,TC5066,Gilang Hartono,4,PT Esa Bersama,Production Engineer Intern,Part-time,Rejected,2024-03-08,Rejection Final Interview
TS17636,20239224,TC5067,Dian Rahmawati,2,PT Global Media,IT Staff,Part-time,Rejected,2024-02-02,Rejection Final Interview
TS17637,202119220,TC5067,Surya Cahyani,7,PT Global Media,IT Staff,Part-time,Placement,2024-02-10,Placement
TS17638,202218957,TC5068,Ayu Pangestu,4,PT Indo Solusi,IT Consultant Intern,Full-time,Placement,2023-12-16,Placement
TS17639,20202358,TC5068,Oki Sari,7,PT Indo Solusi,IT Consultant Intern,Full-time,Placement,2023-12-14,Placement
TS17640,202320392,TC5068,Nadya Cahyono,2,PT Indo Solusi,IT Consultant Intern,Full-time,Placement,2023-11-20,Placement
TS17641,202215123,TC5068,Tiara Wulandari,5,PT Indo Solusi,IT Consultant Intern,Full-time,Selecting Student by Company,2023-10-21,On Progress
TS17642,20232874,TC5068,Devi Pratama,3,PT Indo Solusi,IT Consultant Intern,Full-time,FU 1,2023-11-09,On Progress
TS17643,20218976,TC5070,Yoga Wardani,6,PT Graha Karya,Drafter,Part-time,Study Case,2023-09-10,On Progress
TS17644,202017005,TC5070,Ratna Prabowo,8,PT Graha Karya,Drafter,Part-time,Finish,2023-11-03,Rejection Interview User
TS17645,20212662,TC5070,Naufal Handayani,5,PT Graha Karya,Drafter,Part-time,Finish,2023-09-10,On Progress
TS17646,20236746,TC5071,Aldi Ramadhan,2,PT Prima Nusantara,Consultant Intern,Part-time,Finish,2023-11-07,On Progress
TS17647,202018551,TC5071,Dafa Wijaya,7,PT Prima Nusantara,Consultant Intern,Part-time,Rejected,2023-11-27,Rejection Interview User
TS17648,20217825,TC5071,Teguh Cahyono,5,PT Prima Nusantara,Consultant Intern,Part-time,Placement,2023-11-13,Placement
TS17649,202321485,TC5071,Bagus Hidayat,2,PT Prima Nusantara,Consultant Intern,Part-time,Ghosting,2023-11-07,Ghosting
TS17650,202311004,TC5071,Nadia Anggara,2,PT Prima Nusantara,Consultant Intern,Part-time,Rejected,2023-10-27,Rejection Interview User
TS17651,202015927,TC5071,Bima Cahyono,8,PT Prima Nusantara,Consultant Intern,Part-time,Interview User,2023-09-28,On Progress
TS17652,202210908,TC5071,Amelia Cahyono,3,PT Prima Nusantara,Consultant Intern,Part-time,Finish,2023-09-24,Ghosting
TS17653,202314982,TC5072,Dinda Firmansyah,2,PT Digital Gemilang,Marketing Intern,Magang,Rejected,2023-12-23,Rejection Study Case
TS17654,20211884,TC5072,Olivia Fitriani,6,PT Digital Gemilang,Marketing Intern,Magang,Selecting Student by Company,2023-12-27,On Progress
TS17655,202111775,TC5072,Indah Lestari,5,PT Digital Gemilang,Marketing Intern,Magang,Finish,2024-03-17,On Progress
TS17656,202223173,TC5073,Devi Mahendra,4,PT Indo Abadi,Data Analyst,Magang,Finish,2024-02-10,Rejection Screening CV
TS17657,202114293,TC5073,Guntur Handayani,7,PT Indo Abadi,Data Analyst,Magang,FU 3,2024-03-15,On Progress
TS17658,202317581,TC5073,Lina Kusuma,3,PT Indo Abadi,Data Analyst,Magang,Selecting Student by Company,2024-02-17,On Progress
TS17659,20229923,TC5073,Candra Saputra,5,PT Indo Abadi,Data Analyst,Magang,CDC Briefing Student,2024-02-26,On Progress
TS17660,20233311,TC5073,Eka Hartono,3,PT Indo Abadi,Data Analyst,Magang,Finish,2024-04-17,Placement
TS17661,202112665,TC5073,Taufik Wulandari,6,PT Indo Abadi,Data Analyst,Magang,Placement,2024-04-19,Placement
TS17662,20201463,TC5074,Qonita Ramadhani,8,PT Nusa Gemilang,Operations Intern,Full-time,Interview User,2024-02-03,On Progress
TS17663,202223596,TC5074,Wulan Wulandari,5,PT Nusa Gemilang,Operations Intern,Full-time,Rejected,2024-01-16,Rejection Final Interview
TS17664,20223635,TC5074,Oki Anggraeni,5,PT Nusa Gemilang,Operations Intern,Full-time,Rejected,2024-01-21,Rejection Interview User
TS17665,202313005,TC5075,Ahmad Budiman,2,PT Inovasi Cerdas,Financial Analyst,Part-time,Rejected,2024-02-13,Rejection Study Case
TS17666,202318343,TC5075,Krisna Gunawan,2,PT Inovasi Cerdas,Financial Analyst,Part-time,Placement,2024-01-03,Placement
TS17667,202119246,TC5075,Olivia Mahendra,6,PT Inovasi Cerdas,Financial Analyst,Part-time,FU 3,2024-01-26,On Progress
TS17668,202219217,TC5076,Farhan Nugroho,4,PT Sinergi Gemilang,Data Science Intern,Magang,FU 3,2023-09-19,On Progress
TS17669,20220016,TC5076,Tasya Putra,5,PT Sinergi Gemilang,Data Science Intern,Magang,Placement,2023-09-12,Placement
TS17670,202123505,TC5076,Dinda Febriani,6,PT Sinergi Gemilang,Data Science Intern,Magang,FU 3,2023-10-01,On Progress
TS17671,20219566,TC5077,Fani Mahendra,6,PT Cakra Indonesia,NOC Technician,Magang,Final Interview,2024-02-28,On Progress
TS17672,20236763,TC5077,Farhan Mahendra,2,PT Cakra Indonesia,NOC Technician,Magang,Rejected,2024-02-01,Rejection Final Interview
TS17673,202014730,TC5077,Isna Cahyani,9,PT Cakra Indonesia,NOC Technician,Magang,CDC Briefing Student,2024-02-02,On Progress
TS17674,20218672,TC5077,Lina Budiman,6,PT Cakra Indonesia,NOC Technician,Magang,Finish,2024-01-26,Rejection Interview User
TS17675,202215547,TC5078,Prasetyo Anggraeni,4,CV Mitra Karya,Quality Control Staff,Part-time,Final Interview,2023-12-05,On Progress
TS17676,202019242,TC5078,Bella Hidayat,9,CV Mitra Karya,Quality Control Staff,Part-time,CDC Briefing Student,2023-12-05,On Progress
TS17677,20206450,TC5078,Umar Fitriani,8,CV Mitra Karya,Quality Control Staff,Part-time,Study Case,2023-12-09,On Progress
TS17678,202321059,TC5079,Lina Saputra,2,PT Nusa Terapan,Business Analyst,Full-time,Rejected,2023-12-14,Rejection Screening CV
TS17679,20211910,TC5079,Sinta Wibowo,6,PT Nusa Terapan,Business Analyst,Full-time,Interview User,2024-01-12,On Progress
TS17680,202212781,TC5079,Irfan Fitriani,3,PT Nusa Terapan,Business Analyst,Full-time,Interview User,2024-01-03,On Progress
TS17681,202121264,TC5079,Fitri Ramadhan,7,PT Nusa Terapan,Business Analyst,Full-time,Study Case,2023-12-31,On Progress
TS17682,202219088,TC5079,Dwi Adriansyah,5,PT Nusa Terapan,Business Analyst,Full-time,Placement,2024-01-20,Placement
TS17683,202220136,TC5079,Ratna Hakim,3,PT Nusa Terapan,Business Analyst,Full-time,Rejected,2024-03-03,Rejection Final Interview
TS17684,202022961,TC5080,Oki Firmansyah,9,PT Daya Abadi,Data Analyst,Magang,FU 3,2024-02-15,On Progress
TS17685,20221506,TC5080,Eka Hidayat,5,PT Daya Abadi,Data Analyst,Magang,Ghosting,2024-03-10,Ghosting
TS17686,202219054,TC5080,Putri Pratama,5,PT Daya Abadi,Data Analyst,Magang,Finish,2024-03-05,Rejection Screening CV
TS17687,20212194,TC5080,Qonita Budiman,7,PT Daya Abadi,Data Analyst,Magang,Rejected,2024-03-06,Rejection Screening CV
TS17688,202120628,TC5083,Farhan Wardani,7,PT Graha Makmur,Digital Marketing Intern,Magang,Rejected,2024-04-16,Rejection Final Interview
TS17689,202119524,TC5083,Zahra Saputra,7,PT Graha Makmur,Digital Marketing Intern,Magang,Ghosting,2024-03-24,Ghosting
TS17690,20206883,TC5083,Kevin Anggara,9,PT Graha Makmur,Digital Marketing Intern,Magang,CDC Briefing Student,2024-02-10,On Progress
TS17691,202012166,TC5083,Maulana Anggara,7,PT Graha Makmur,Digital Marketing Intern,Magang,Rejected,2024-03-07,Rejection Final Interview
TS17692,202119616,TC5084,Ilham Gunawan,5,PT Sejahtera Terapan,Social Media Specialist,Magang,CDC Briefing Student,2024-02-07,On Progress
TS17693,20212024,TC5084,Taufik Suryadi,5,PT Sejahtera Terapan,Social Media Specialist,Magang,FU 2,2024-02-23,On Progress
TS17694,202313394,TC5085,Zahra Nugraha,2,PT Daya Bersama,Warehouse Staff,Part-time,Final Interview,2023-11-14,On Progress
TS17695,20213409,TC5085,Ivan Cahyani,7,PT Daya Bersama,Warehouse Staff,Part-time,FU 1,2023-10-23,On Progress
TS17696,201910665,TC5085,Oscar Puspitasari,11,PT Daya Bersama,Warehouse Staff,Part-time,Interview User,2023-10-24,On Progress
TS17697,20211854,TC5085,Rendy Nugraha,6,PT Daya Bersama,Warehouse Staff,Part-time,Placement,2023-12-31,Placement
TS17698,202022203,TC5085,Ratna Prasetya,8,PT Daya Bersama,Warehouse Staff,Part-time,Study Case,2023-10-22,On Progress
TS17699,20207823,TC5086,Yuni Lestari,9,CV Indo Terapan,Data Analyst,Magang,CDC Briefing Student,2024-02-18,On Progress
TS17700,202311506,TC5087,Fajar Fitriani,2,PT Abadi Gemilang,Data Analyst,Part-time,Rejected,2023-12-10,Rejection Screening CV
TS17701,202219505,TC5087,Ulfa Dewi,4,PT Abadi Gemilang,Data Analyst,Part-time,FU 2,2023-11-19,On Progress
TS17702,20223637,TC5087,Dinda Adriansyah,4,PT Abadi Gemilang,Data Analyst,Part-time,FU 2,2023-11-14,On Progress
TS17703,20200351,TC5087,Vino Ningsih,9,PT Abadi Gemilang,Data Analyst,Part-time,Placement,2023-12-27,Placement
TS17704,20218700,TC5087,Guntur Setiawan,7,PT Abadi Gemilang,Data Analyst,Part-time,Rejected,2023-11-13,Rejection Study Case
TS17705,202318183,TC5087,Ilham Hakim,2,PT Abadi Gemilang,Data Analyst,Part-time,Rejected,2023-10-17,Rejection Screening CV
TS17706,20224976,TC5088,Fajar Anggraeni,3,PT Solusi Abadi,Video Editor,Part-time,Finish,2024-01-23,On Progress
TS17707,20226695,TC5088,Rafi Adriansyah,3,PT Solusi Abadi,Video Editor,Part-time,Finish,2024-03-08,On Progress
TS17708,202222642,TC5088,Hafiz Hartono,5,PT Solusi Abadi,Video Editor,Part-time,Placement,2024-03-16,Placement
TS17709,20212600,TC5088,Ika Safitri,6,PT Solusi Abadi,Video Editor,Part-time,FU 2,2024-02-03,On Progress
TS17710,20219565,TC5089,Vino Firmansyah,7,PT Nusa Terapan,Internal Auditor,Magang,Study Case,2023-10-24,On Progress
TS17711,202119554,TC5089,Muhammad Mahendra,6,PT Nusa Terapan,Internal Auditor,Magang,Interview User,2023-11-22,On Progress
TS17712,202321861,TC5089,Hasna Permana,2,PT Nusa Terapan,Internal Auditor,Magang,Interview User,2023-11-08,On Progress
TS17713,20218561,TC5090,Ivan Budiman,7,PT Esa Indonesia,Research Intern,Magang,Placement,2023-10-02,Placement
TS17714,20238058,TC5090,Galih Wijaya,3,PT Esa Indonesia,Research Intern,Magang,FU 1,2023-09-28,On Progress
TS17715,20196536,TC5090,Guntur Puspitasari,9,PT Esa Indonesia,Research Intern,Magang,Ghosting,2023-11-14,Ghosting
TS17716,202310281,TC5090,Qonita Saputra,3,PT Esa Indonesia,Research Intern,Magang,Placement,2023-11-07,Placement
TS17717,20210725,TC5090,Rangga Saputra,7,PT Esa Indonesia,Research Intern,Magang,Finish,2023-10-15,Placement
TS17718,20204303,TC5090,Hana Sulistyo,8,PT Esa Indonesia,Research Intern,Magang,Finish,2023-10-26,On Progress
TS17719,20236813,TC5091,Sari Santoso,3,CV Daya Karya,Business Analyst,Full-time,Rejected,2024-03-07,Rejection Screening CV
TS17720,20229012,TC5091,Bunga Wibowo,5,CV Daya Karya,Business Analyst,Full-time,Rejected,2024-01-24,Rejection Final Interview
TS17721,20235645,TC5092,Bima Santoso,2,PT Sukses Systems,Data Entry Operator,Magang,Finish,2023-11-16,On Progress
TS17722,202224336,TC5093,Galuh Utami,3,CV Inovasi Konsultan,Agricultural Engineer Intern,Magang,Finish,2024-01-29,On Progress
TS17723,202222886,TC5093,Kartika Prasetya,5,CV Inovasi Konsultan,Agricultural Engineer Intern,Magang,Finish,2024-02-10,On Progress
TS17724,20208713,TC5094,Qori Ramadhani,9,PT Digital Utama,IT Support,Part-time,Final Interview,2023-10-06,On Progress
TS17725,202213253,TC5094,Farel Nugraha,4,PT Digital Utama,IT Support,Part-time,Placement,2023-10-27,Placement
TS17726,20231145,TC5095,Kartika Santoso,2,PT Kreasi Teknologi,Research Assistant,Magang,Finish,2024-01-15,Placement
TS17727,20210026,TC5095,Dimas Kusuma,6,PT Kreasi Teknologi,Research Assistant,Magang,Rejected,2023-12-17,Rejection Interview User
TS17728,202323264,TC5095,Devi Handoko,3,PT Kreasi Teknologi,Research Assistant,Magang,Placement,2023-12-29,Placement
TS17729,202219824,TC5095,Eka Nugraha,4,PT Kreasi Teknologi,Research Assistant,Magang,Rejected,2024-01-25,Rejection Screening CV
TS17730,202221526,TC5095,Dimas Firmansyah,3,PT Kreasi Teknologi,Research Assistant,Magang,Placement,2024-01-03,Placement
TS17731,202014260,TC5095,Dewi Pangestu,8,PT Kreasi Teknologi,Research Assistant,Magang,FU 1,2023-11-21,On Progress
TS17732,20238711,TC5096,Aditya Safitri,2,PT Bumi Bangsa,Motion Graphic Designer,Part-time,Finish,2024-04-04,Placement
TS17733,20209323,TC5096,Naufal Hartono,9,PT Bumi Bangsa,Motion Graphic Designer,Part-time,Finish,2024-04-05,On Progress
TS17734,20236314,TC5096,Salma Saputra,3,PT Bumi Bangsa,Motion Graphic Designer,Part-time,Rejected,2024-03-06,Rejection Screening CV
TS17735,20223985,TC5097,Devi Sulistyo,5,PT Daya Konsultan,IT Staff,Magang,Final Interview,2023-10-04,On Progress
TS17736,20226363,TC5097,Gita Puspitasari,4,PT Daya Konsultan,IT Staff,Magang,Interview User,2023-10-09,On Progress
TS17737,202122624,TC5098,Ilham Maulana,5,PT Bina Informatika,IT Support,Magang,Selecting Student by Company,2024-01-16,On Progress
TS17738,20200816,TC5098,Hesti Cahyani,8,PT Bina Informatika,IT Support,Magang,Ghosting,2024-03-24,Ghosting
TS17739,202313779,TC5098,Dewi Firdaus,3,PT Bina Informatika,IT Support,Magang,FU 1,2024-02-11,On Progress
