id_status;NIM;email;nama;semester;program_studi;no_whatsapp;CV;portofolio;IPK;status;domisili;ketersediaan;tools;sync_date
SS13226;202213226;202213226@student.uns.ac.id;Putri Ramadhan;3;Sistem Informasi;82298477697;Ada;Ada;3.74;Lulus;Surabaya;Tidak Aktif;Tableau, SAP, Power BI, PHP;03/12/2023
SS13227;202213227;202213227@student.uns.ac.id;Fajar Sulistyo;5;Sastra Inggris;85693683131;Ada;Ada;3.86;Cuti;Surakarta;Tidak Aktif;Microsoft Office, WordPress, CAT Tools;20/08/2024
SS13228;202213228;202213228@student.uns.ac.id;Irfan Rahmawati;3;Teknik Mesin;82194227850;Ada;Tidak Ada;3.08;Active;Malang;Available;MATLAB, CATIA, ANSYS, AutoCAD, CNC Programming;18/05/2024
SS13229;202213229;202213229@student.uns.ac.id;Fani Santoso;3;Pendidikan Teknik Informatika;85723174688;Ada;Tidak Ada;3.47;Active;Surabaya;Available;Git, Moodle;06/02/2024
SS13230;202013230;202013230@student.uns.ac.id;Aditya Handayani;9;Teknik Industri;85701421063;Tidak Ada;Tidak Ada;3.22;Inactive;Karanganyar;Tidak Aktif;Excel, SolidWorks, Minitab;08/04/2024
SS13231;202013231;202013231@student.uns.ac.id;Krisna Dewi;7;Manajemen;87853494227;Tidak Ada;Tidak Ada;3.21;Active;Surakarta;Tidak Aktif;SPSS, Power BI, Google Analytics, Canva;16/01/2025
SS13232;202113232;202113232@student.uns.ac.id;Kartika Dewi;6;Teknik Mesin;85351315974;Ada;Tidak Ada;3.38;Active;Semarang;Tidak Aktif;CNC Programming, AutoCAD, SolidWorks, MATLAB;19/07/2024
SS13233;202113233;202113233@student.uns.ac.id;Rendy Budiman;7;Akuntansi;87749632725;Ada;Ada;3.48;Inactive;Karanganyar;Tidak Aktif;Jurnal.id, Excel, Zahir;28/10/2024
SS13234;202213234;202213234@student.uns.ac.id;Putri Pangestu;4;Teknik Mesin;85783796198;Ada;Tidak Ada;3;Lulus;Semarang;Tidak Aktif;CATIA, ANSYS, MATLAB, AutoCAD, SolidWorks;05/06/2024
SS13235;202213235;202213235@student.uns.ac.id;Anisa Hartono;5;Ilmu Komunikasi;81297090453;Ada;Ada;3.13;Inactive;Yogyakarta;Tidak Aktif;WordPress, Canva, Adobe Premiere, Figma, Google Analytics;30/10/2023
SS13236;202113236;202113236@student.uns.ac.id;Rizky Syahputra;5;Teknik Mesin;85874501348;Ada;Ada;2.88;Active;Tangerang;Placed;MATLAB, ANSYS, CNC Programming, SolidWorks, AutoCAD;16/08/2024
SS13237;202113237;202113237@student.uns.ac.id;Julia Pratama;5;Farmasi;85734093475;Ada;Tidak Ada;3.24;Active;Magelang;Available;Python, Mendeley, SPSS, R, ChemDraw;03/12/2023
SS13238;202013238;202013238@student.uns.ac.id;Farah Ramadhani;8;Statistika;87867992639;Ada;Ada;3.32;Cuti;Boyolali;Tidak Aktif;Power BI, R;08/09/2024
SS13239;201913239;201913239@student.uns.ac.id;Mega Wijaya;9;Teknik Elektro;85245184871;Ada;Tidak Ada;3.1;Active;Surakarta;Placed;Verilog, Arduino, MATLAB, Proteus, C/C++;31/12/2023
SS13240;202213240;202213240@student.uns.ac.id;Mira Sulistyo;4;Akuntansi;85866714800;Ada;Ada;3.03;Active;Semarang;Available;MYOB, Zahir, Excel, Jurnal.id;14/07/2023
SS13241;202113241;202113241@student.uns.ac.id;Sari Pratama;7;Sastra Inggris;85316792045;Ada;Ada;3.25;Inactive;Tangerang;Tidak Aktif;Grammarly, WordPress, SDL Trados;20/09/2023
SS13242;202313242;202313242@student.uns.ac.id;Mega Safitri;2;Sistem Informasi;82244704457;Ada;Ada;2.87;Active;Surakarta;Placed;Excel, BPMN, SAP, ERPNext;05/01/2025
SS13243;202013243;202013243@student.uns.ac.id;Luthfi Ramadhani;8;Teknik Industri;81522030038;Ada;Ada;3.35;Active;Surakarta;Placed;SolidWorks, Excel, Minitab;28/11/2024
SS13244;202213244;202213244@student.uns.ac.id;Wahyu Mahendra;3;Ilmu Komunikasi;87802974830;Tidak Ada;Ada;2.96;Active;Semarang;Tidak Aktif;WordPress, Canva, Google Analytics, Figma;24/02/2024
SS13245;202113245;202113245@student.uns.ac.id;Riska Sari;5;Sistem Informasi;85286718766;Ada;Tidak Ada;3.85;Active;Depok;Placed;Java, Excel, ERPNext, Tableau, SQL;26/09/2024
SS13246;202213246;202213246@student.uns.ac.id;Hesti Hartono;4;Sistem Informasi;85725764284;Ada;Ada;3.28;Active;Surakarta;Available;PHP, SQL, Excel, ERPNext, Power BI;02/03/2024
SS13247;202213247;202213247@student.uns.ac.id;Anisa Fitriani;4;Pendidikan Teknik Informatika;81578928875;Tidak Ada;Tidak Ada;3.65;Active;Surabaya;Available;Python, Figma, SQL, Git;03/02/2023
SS13248;202113248;202113248@student.uns.ac.id;Farhan Wijaya;6;Informatika;85838752052;Tidak Ada;Tidak Ada;3.1;Active;Klaten;Available;Python, MongoDB;24/05/2024
SS13249;202013249;202013249@student.uns.ac.id;Yuni Cahyono;7;Akuntansi;85295932746;Ada;Tidak Ada;3.01;Active;Bandung;Tidak Aktif;Power BI, MYOB, Excel, SAP, Accurate;02/08/2024
SS13250;202013250;202013250@student.uns.ac.id;Putri Gunawan;7;Informatika;83877599045;Ada;Ada;2.65;Active;Klaten;Placed;C++, React, Docker, MongoDB;08/03/2023
SS13251;202313251;202313251@student.uns.ac.id;Fitri Cahyani;3;Pendidikan Teknik Informatika;87897354485;Ada;Ada;4;Active;Klaten;Placed;Moodle, SQL, JavaScript, Scratch;11/09/2024
SS13252;202313252;202313252@student.uns.ac.id;Hafiz Anggara;3;Agroteknologi;87790158038;Tidak Ada;Tidak Ada;3.24;Active;Surakarta;Tidak Aktif;Excel, QGIS;03/04/2024
SS13253;202213253;202213253@student.uns.ac.id;Farel Nugraha;4;Pendidikan Teknik Informatika;85749437611;Ada;Tidak Ada;3.41;Active;Karanganyar;Placed;Figma, Moodle, Scratch;28/04/2023
SS13254;202113254;202113254@student.uns.ac.id;Dinda Handayani;6;Psikologi;83833618136;Ada;Tidak Ada;3.56;Active;Surakarta;Available;Jamovi, SPSS;20/07/2023
SS13255;202113255;202113255@student.uns.ac.id;Bayu Wulandari;5;Statistika;87786885516;Ada;Tidak Ada;3.33;Active;Jakarta;Tidak Aktif;SAS, R, Excel, SPSS;10/12/2024
SS13256;202113256;202113256@student.uns.ac.id;Qori Syahputra;6;Informatika;81658604808;Ada;Ada;3.25;Inactive;Semarang;Tidak Aktif;Laravel, Docker, Flutter;22/05/2024
SS13257;202113257;202113257@student.uns.ac.id;Aldi Prabowo;6;Desain Komunikasi Visual;81525906311;Ada;Ada;3;Active;Boyolali;Tidak Aktif;Canva, Figma, Adobe Photoshop, Adobe Illustrator;15/02/2024
SS13258;202313258;202313258@student.uns.ac.id;Rizky Utami;2;Sistem Informasi;85612779264;Ada;Ada;3.51;Lulus;Karanganyar;Tidak Aktif;Java, PHP, ERPNext, SAP, Tableau;25/02/2024
SS13259;202213259;202213259@student.uns.ac.id;Dinda Oktaviani;5;Desain Komunikasi Visual;83849299882;Ada;Ada;3.43;Active;Surakarta;Placed;Adobe Photoshop, Adobe Illustrator, Figma, Adobe After Effects, Blender;07/05/2024
SS13260;202013260;202013260@student.uns.ac.id;Bunga Rahmawati;8;Ekonomi Pembangunan;81593781947;Ada;Ada;2.93;Active;Boyolali;Placed;Stata, Tableau, Python, Excel;14/01/2024
SS13261;202113261;202113261@student.uns.ac.id;Indah Wardani;7;Sistem Informasi;85601862796;Ada;Ada;3.32;Active;Karanganyar;Placed;BPMN, SQL, SAP, Java, Excel;07/01/2024
SS13262;202113262;202113262@student.uns.ac.id;Indah Gunawan;7;Ilmu Hukum;81546352938;Ada;Ada;3.49;Active;Jakarta;Available;Westlaw, Microsoft Office, JDIH;20/04/2023
SS13263;202313263;202313263@student.uns.ac.id;Oscar Nugraha;2;Sastra Inggris;85384464603;Ada;Tidak Ada;3.4;Active;Surakarta;Placed;Microsoft Office, CAT Tools, WordPress, SDL Trados, Grammarly;04/02/2023
SS13264;202113264;202113264@student.uns.ac.id;Zahra Kusuma;7;Sistem Informasi;83848919978;Ada;Tidak Ada;2.86;Lulus;Surabaya;Tidak Aktif;BPMN, PHP, Tableau, Java, Excel;01/09/2023
SS13265;202113265;202113265@student.uns.ac.id;Fajar Santoso;7;Statistika;81511451774;Ada;Ada;3.74;Active;Semarang;Available;Power BI, SQL, Python, SAS, R;28/03/2024
SS13266;202113266;202113266@student.uns.ac.id;Bagus Cahyono;5;Sastra Inggris;81657997152;Ada;Ada;3.45;Active;Surakarta;Available;Grammarly, SDL Trados, Microsoft Office, CAT Tools;03/06/2023
SS13267;202013267;202013267@student.uns.ac.id;Zahra Rahmawati;9;Sastra Inggris;82239249818;Ada;Tidak Ada;3.51;Inactive;Depok;Tidak Aktif;WordPress, Grammarly;20/09/2023
SS13268;202213268;202213268@student.uns.ac.id;Aldi Hakim;4;Teknik Industri;82172089156;Tidak Ada;Tidak Ada;3.14;Active;Malang;Available;SAP, MATLAB, SolidWorks, AutoCAD;01/05/2024
SS13269;202213269;202213269@student.uns.ac.id;Gita Anggraeni;5;Manajemen;81234413714;Ada;Tidak Ada;3.57;Active;Surakarta;Available;SAP, Canva, Excel, SQL, Google Analytics;06/04/2024
SS13270;202013270;202013270@student.uns.ac.id;Hasna Hakim;7;Teknik Industri;87829224225;Ada;Tidak Ada;3.58;Active;Surakarta;Placed;Excel, SAP;31/08/2023
SS13271;202213271;202213271@student.uns.ac.id;Bagus Dewi;3;Informatika;87843177110;Ada;Ada;3;Active;Surakarta;Available;SQL, C++, Python, Docker, Java;25/01/2024
SS13272;202313272;202313272@student.uns.ac.id;Bunga Cahyono;2;Psikologi;85220696879;Ada;Tidak Ada;3.28;Active;Jakarta;Placed;NVivo, Excel, Qualtrics, Jamovi, SPSS;29/09/2023
SS13273;202113273;202113273@student.uns.ac.id;Eka Gunawan;5;Teknik Sipil;83860130282;Ada;Tidak Ada;3.58;Active;Surakarta;Available;SAP2000, Revit;24/01/2024
SS13274;202213274;202213274@student.uns.ac.id;Oscar Gunawan;5;Teknik Industri;85227801912;Tidak Ada;Ada;3.26;Lulus;Semarang;Tidak Aktif;MATLAB, Excel, AutoCAD;28/01/2024
SS13275;202213275;202213275@student.uns.ac.id;Nurul Dewi;5;Informatika;81537018288;Ada;Ada;3.54;Active;Surakarta;Placed;Python, Go, Java, Node.js, Laravel;25/02/2023
SS13276;202113276;202113276@student.uns.ac.id;Zahra Kusuma;6;Teknik Elektro;83829537798;Ada;Ada;3.41;Active;Semarang;Available;Verilog, LabVIEW;18/10/2023
SS13277;202113277;202113277@student.uns.ac.id;Dewi Hidayat;7;Manajemen;87796779559;Ada;Tidak Ada;3.44;Active;Semarang;Placed;Canva, SPSS, SAP;30/12/2023
SS13278;202113278;202113278@student.uns.ac.id;Hana Fitriani;5;Informatika;85255393814;Ada;Ada;3.47;Active;Surakarta;Placed;Flutter, React, SQL, C++, Python;16/07/2024
SS13279;202213279;202213279@student.uns.ac.id;Kartika Hartono;4;Statistika;81359574084;Tidak Ada;Ada;3.43;Active;Surakarta;Available;Power BI, Python, Excel;13/03/2023
SS13280;202213280;202213280@student.uns.ac.id;Lestari Febriani;3;Teknik Sipil;83893790015;Ada;Tidak Ada;3.13;Inactive;Jakarta;Tidak Aktif;MS Project, AutoCAD, SAP2000, ETABS, Revit;09/04/2024
SS13281;202213281;202213281@student.uns.ac.id;Kirana Lestari;3;Sistem Informasi;81326858344;Ada;Ada;3.2;Active;Surakarta;Placed;Java, Python, SQL, BPMN, SAP;04/01/2024
SS13282;202213282;202213282@student.uns.ac.id;Ivan Hakim;3;Desain Komunikasi Visual;85841217280;Ada;Tidak Ada;3.25;Active;Karanganyar;Placed;Figma, Adobe Illustrator, Blender, InDesign;20/02/2023
SS13283;202213283;202213283@student.uns.ac.id;Erlangga Safitri;3;Teknik Industri;85614326262;Ada;Tidak Ada;2.93;Lulus;Jakarta;Tidak Aktif;Arena Simulation, Excel;20/01/2024
SS13284;202113284;202113284@student.uns.ac.id;Ayu Handayani;5;Farmasi;87850452152;Ada;Tidak Ada;3.36;Active;Surabaya;Placed;Microsoft Office, Mendeley, ChemDraw, SPSS;06/01/2024
SS13285;202213285;202213285@student.uns.ac.id;Putri Setiawan;5;Farmasi;82116986092;Ada;Ada;2.73;Active;Bekasi;Available;Python, ChemDraw, Microsoft Office, R, Mendeley;18/10/2024
SS13286;202213286;202213286@student.uns.ac.id;Tasya Prabowo;3;Teknik Industri;82135257090;Ada;Ada;3.56;Active;Yogyakarta;Available;SolidWorks, Python;01/10/2023
SS13287;202113287;202113287@student.uns.ac.id;Farhan Rahmawati;7;Teknik Elektro;83881861194;Ada;Tidak Ada;2.6;Active;Surakarta;Placed;Verilog, MATLAB, Arduino, C/C++;25/12/2023
SS13288;202313288;202313288@student.uns.ac.id;Olivia Utami;3;Teknik Mesin;82138912261;Ada;Ada;3.4;Inactive;Surakarta;Tidak Aktif;CATIA, AutoCAD, SolidWorks, MATLAB;14/05/2024
SS13289;202213289;202213289@student.uns.ac.id;Farel Oktaviani;5;Manajemen;85624601289;Ada;Tidak Ada;3.49;Active;Surakarta;Tidak Aktif;Canva, Google Analytics, SAP, SPSS;02/03/2024
SS13290;201913290;201913290@student.uns.ac.id;Rani Handoko;11;Desain Komunikasi Visual;85626680575;Ada;Ada;2.73;Active;Boyolali;Placed;Adobe Photoshop, Blender, Sketch, Adobe After Effects;24/05/2023
SS13291;202313291;202313291@student.uns.ac.id;Lukman Handoko;2;Ilmu Hukum;87820439842;Ada;Ada;3.48;Lulus;Surakarta;Tidak Aktif;Microsoft Office, LexisNexis, Westlaw, JDIH, Mendeley;25/07/2024
SS13292;202313292;202313292@student.uns.ac.id;Olivia Nugroho;3;Agroteknologi;81386430576;Ada;Ada;2.96;Active;Magelang;Placed;QGIS, ArcGIS, Excel, AutoCAD, SPSS;22/11/2024
SS13293;202313293;202313293@student.uns.ac.id;Tika Handoko;2;Sastra Inggris;81591577291;Ada;Tidak Ada;3.44;Active;Bandung;Available;Microsoft Office, Grammarly, WordPress, SDL Trados, CAT Tools;02/05/2023
SS13294;202313294;202313294@student.uns.ac.id;Prasetyo Firmansyah;3;Sistem Informasi;81384423774;Ada;Ada;3.19;Lulus;Surakarta;Tidak Aktif;Python, PHP, Tableau, BPMN, ERPNext;30/05/2024
SS13295;202213295;202213295@student.uns.ac.id;Bayu Pangestu;5;Akuntansi;85233676400;Ada;Tidak Ada;3.52;Active;Surakarta;Available;SQL, Jurnal.id, Zahir;04/01/2024
SS13296;202213296;202213296@student.uns.ac.id;Januar Adriansyah;3;Farmasi;85215197872;Ada;Ada;3.2;Active;Semarang;Placed;Mendeley, Python, R, SPSS, ChemDraw;25/10/2023
SS13297;202313297;202313297@student.uns.ac.id;Bayu Mahendra;2;Akuntansi;85761354996;Ada;Ada;3.25;Active;Boyolali;Placed;SQL, Jurnal.id, MYOB;10/04/2024
SS13298;202213298;202213298@student.uns.ac.id;Budi Hidayat;4;Teknik Industri;81641849501;Ada;Tidak Ada;3.59;Active;Karanganyar;Available;Arena Simulation, MATLAB, Excel;15/04/2023
SS13299;202013299;202013299@student.uns.ac.id;Yoga Cahyani;7;Agroteknologi;81643753280;Ada;Ada;3.38;Active;Surakarta;Placed;Excel, QGIS, SPSS, Drone Mapping;15/12/2023
SS13300;202213300;202213300@student.uns.ac.id;Isna Maulana;5;Informatika;81271900642;Ada;Ada;2.83;Active;Semarang;Placed;Flutter, Node.js, Git, JavaScript;01/10/2024
SS13301;202313301;202313301@student.uns.ac.id;Farhan Anggara;2;Informatika;85874541132;Ada;Ada;3.28;Lulus;Magelang;Tidak Aktif;JavaScript, Git, Laravel;16/02/2024
SS13302;202313302;202313302@student.uns.ac.id;Ika Hakim;2;Teknik Industri;81266732978;Ada;Ada;2.42;Active;Jakarta;Placed;Minitab, AutoCAD;04/11/2024
SS13303;202313303;202313303@student.uns.ac.id;Bayu Firmansyah;3;Sistem Informasi;81391172495;Ada;Tidak Ada;3.64;Active;Yogyakarta;Placed;BPMN, Excel, SAP;04/12/2023
SS13304;202213304;202213304@student.uns.ac.id;Mega Kurniawan;4;Teknik Mesin;82251245758;Ada;Tidak Ada;3.19;Active;Jakarta;Placed;SolidWorks, ANSYS, AutoCAD;22/04/2023
SS13305;202013305;202013305@student.uns.ac.id;Ratna Lestari;7;Akuntansi;85330771607;Ada;Ada;3.28;Active;Karanganyar;Available;SQL, Power BI;24/03/2024
SS13306;202213306;202213306@student.uns.ac.id;Dani Fitriani;3;Ilmu Hukum;87716693111;Ada;Ada;3.08;Active;Surakarta;Tidak Aktif;Westlaw, JDIH;30/03/2023
SS13307;202113307;202113307@student.uns.ac.id;Qonita Wijaya;6;Pendidikan Teknik Informatika;87713687046;Ada;Ada;3.03;Cuti;Yogyakarta;Tidak Aktif;Figma, Python, Moodle, SQL, JavaScript;18/09/2023
SS13308;202113308;202113308@student.uns.ac.id;Ratna Lestari;6;Agroteknologi;83866236513;Ada;Ada;3.32;Active;Bogor;Available;R, SPSS, Drone Mapping, ArcGIS, QGIS;16/08/2024
SS13309;202013309;202013309@student.uns.ac.id;Luthfi Ramadhan;7;Pendidikan Teknik Informatika;81274987883;Ada;Ada;2.8;Inactive;Tangerang;Tidak Aktif;JavaScript, Git;24/07/2024
SS13310;202113310;202113310@student.uns.ac.id;Dian Nugraha;7;Informatika;82154771100;Ada;Ada;3.31;Inactive;Boyolali;Tidak Aktif;C++, SQL, Docker, Go, Git;11/10/2023
SS13311;202313311;202313311@student.uns.ac.id;Eka Permana;3;Psikologi;87834165934;Ada;Tidak Ada;2.83;Active;Karanganyar;Placed;Jamovi, Google Forms, SPSS, NVivo;04/08/2024
SS13312;202113312;202113312@student.uns.ac.id;Citra Wulandari;6;Teknik Industri;87846972177;Ada;Ada;3.2;Active;Malang;Available;Minitab, SolidWorks, Arena Simulation, MATLAB;15/12/2023
SS13313;202113313;202113313@student.uns.ac.id;Eka Nugroho;7;Akuntansi;85398077970;Tidak Ada;Tidak Ada;3.01;Lulus;Boyolali;Tidak Aktif;Jurnal.id, MYOB, SAP, Zahir;24/08/2023
SS13314;202313314;202313314@student.uns.ac.id;Fani Setiawan;2;Psikologi;85715922023;Ada;Ada;3.03;Active;Jakarta;Placed;SPSS, Google Forms;11/04/2023
SS13315;202113315;202113315@student.uns.ac.id;Umar Handoko;6;Statistika;85241079707;Tidak Ada;Tidak Ada;3.07;Lulus;Malang;Tidak Aktif;Excel, SPSS;27/05/2023
SS13316;202113316;202113316@student.uns.ac.id;Julia Lestari;5;Ilmu Komunikasi;81656681571;Tidak Ada;Ada;3.21;Active;Surakarta;Tidak Aktif;CapCut, WordPress, Adobe Premiere;24/06/2024
SS13317;202313317;202313317@student.uns.ac.id;Vino Gunawan;2;Akuntansi;81638647325;Ada;Tidak Ada;3.21;Active;Surakarta;Tidak Aktif;Zahir, MYOB, Accurate, Jurnal.id;03/10/2023
SS13318;202213318;202213318@student.uns.ac.id;Vina Wulandari;5;Sistem Informasi;85656355958;Ada;Ada;3.15;Active;Surabaya;Tidak Aktif;BPMN, SAP, Excel, Tableau, ERPNext;01/04/2024
SS13319;202213319;202213319@student.uns.ac.id;Teguh Nugraha;3;Informatika;81379505290;Ada;Tidak Ada;3.16;Active;Surakarta;Available;Python, MongoDB, C++, React, Laravel;29/09/2023
SS13320;202213320;202213320@student.uns.ac.id;Maulana Pratama;5;Farmasi;82172276637;Tidak Ada;Ada;3.61;Lulus;Boyolali;Tidak Aktif;SPSS, Mendeley, Python, Microsoft Office, ChemDraw;10/12/2023
SS13321;202013321;202013321@student.uns.ac.id;Zaki Puspitasari;8;Agroteknologi;81344877174;Ada;Ada;3.11;Cuti;Semarang;Tidak Aktif;AutoCAD, ArcGIS, Excel;05/11/2024
SS13322;202213322;202213322@student.uns.ac.id;Lestari Oktaviani;4;Informatika;85855207029;Ada;Ada;3.2;Active;Yogyakarta;Available;Docker, React, JavaScript, C++;04/08/2023
SS13323;202213323;202213323@student.uns.ac.id;Wulan Saputra;5;Agroteknologi;87719499490;Ada;Ada;3.48;Active;Surabaya;Placed;Excel, AutoCAD, QGIS;22/08/2023
SS13324;202113324;202113324@student.uns.ac.id;Irfan Handayani;6;Sistem Informasi;87845807436;Ada;Ada;2.87;Active;Surakarta;Available;Excel, ERPNext, Tableau, SQL, PHP;20/06/2023
SS13325;202113325;202113325@student.uns.ac.id;Nanda Hakim;6;Akuntansi;81394526283;Ada;Ada;3.36;Active;Yogyakarta;Available;Accurate, Power BI;02/09/2024
SS13326;202113326;202113326@student.uns.ac.id;Bayu Puspitasari;5;Ilmu Komunikasi;81272945579;Ada;Ada;2.88;Lulus;Bandung;Tidak Aktif;Canva, Google Analytics, Figma, Hootsuite, WordPress;29/07/2023
SS13327;202313327;202313327@student.uns.ac.id;Tiara Nugraha;2;Manajemen;85231033792;Ada;Ada;3.06;Active;Surakarta;Placed;SPSS, Excel, Power BI;03/05/2023
SS13328;201913328;201913328@student.uns.ac.id;Oscar Oktaviani;10;Ekonomi Pembangunan;85353749240;Ada;Tidak Ada;3.05;Active;Yogyakarta;Tidak Aktif;R, Excel, SPSS, EViews;09/12/2023
SS13329;202213329;202213329@student.uns.ac.id;Nanda Setiawan;5;Pendidikan Teknik Informatika;81342182797;Ada;Tidak Ada;3.55;Active;Malang;Placed;Moodle, Figma;10/09/2024
SS13330;202213330;202213330@student.uns.ac.id;Ika Kurniawan;3;Akuntansi;82244990721;Ada;Ada;3.89;Active;Yogyakarta;Placed;SAP, Power BI, SQL, Jurnal.id;10/10/2024
SS13331;202213331;202213331@student.uns.ac.id;Arif Sulistyo;5;Sastra Inggris;85844088906;Tidak Ada;Tidak Ada;3.35;Active;Magelang;Tidak Aktif;WordPress, SDL Trados;13/01/2025
SS13332;202313332;202313332@student.uns.ac.id;Irfan Permana;3;Ekonomi Pembangunan;83826234178;Ada;Ada;3.62;Active;Surakarta;Placed;Python, Tableau, R;10/10/2024
SS13333;202313333;202313333@student.uns.ac.id;Vino Hartono;2;Manajemen;85285357518;Tidak Ada;Tidak Ada;3.2;Active;Jakarta;Available;Power BI, SQL;17/08/2023
SS13334;202013334;202013334@student.uns.ac.id;Oscar Putra;8;Informatika;82292571863;Ada;Ada;3.27;Active;Klaten;Placed;SQL, JavaScript;13/02/2024
SS13335;202113335;202113335@student.uns.ac.id;Amelia Handayani;7;Manajemen;85375654254;Tidak Ada;Ada;3.5;Active;Surakarta;Available;SPSS, Canva;26/04/2023
SS13336;202213336;202213336@student.uns.ac.id;Winda Hartono;5;Informatika;82111131901;Ada;Ada;3.3;Active;Semarang;Placed;Go, Git, Python, Node.js;22/01/2024
SS13337;202213337;202213337@student.uns.ac.id;Kartika Rahmawati;3;Teknik Sipil;81315692996;Tidak Ada;Ada;3.25;Lulus;Yogyakarta;Tidak Aktif;ETABS, MS Project;10/03/2024
SS13338;201913338;201913338@student.uns.ac.id;Dimas Prabowo;10;Desain Komunikasi Visual;83877516122;Ada;Ada;3.15;Inactive;Yogyakarta;Tidak Aktif;Adobe Illustrator, Canva;31/05/2023
SS13339;202113339;202113339@student.uns.ac.id;Tika Wardani;5;Psikologi;85808858549;Tidak Ada;Ada;3.51;Inactive;Jakarta;Tidak Aktif;Qualtrics, SPSS;14/01/2024
SS13340;202113340;202113340@student.uns.ac.id;Lestari Ramadhani;6;Desain Komunikasi Visual;87896282568;Ada;Ada;4;Active;Surakarta;Placed;Adobe After Effects, Adobe Photoshop;06/11/2023
SS13341;202013341;202013341@student.uns.ac.id;Dinda Cahyani;8;Informatika;85737669720;Ada;Ada;3.73;Inactive;Yogyakarta;Tidak Aktif;Python, Java, Go, JavaScript;17/01/2024
SS13342;202213342;202213342@student.uns.ac.id;Joko Prasetya;4;Teknik Industri;82193224352;Ada;Ada;3.66;Active;Surakarta;Placed;SAP, Excel, AutoCAD, MATLAB, Minitab;27/06/2024
SS13343;202313343;202313343@student.uns.ac.id;Ilham Wibowo;2;Informatika;82263898557;Ada;Tidak Ada;3.53;Active;Surakarta;Placed;Node.js, Git;09/11/2024
SS13344;202113344;202113344@student.uns.ac.id;Gilang Adriansyah;5;Akuntansi;81282998221;Ada;Tidak Ada;3.22;Active;Yogyakarta;Placed;Power BI, Jurnal.id, Excel, SQL, Zahir;27/06/2024
SS13345;202113345;202113345@student.uns.ac.id;Faisal Budiman;6;Ilmu Komunikasi;85877467939;Ada;Ada;3.74;Active;Surakarta;Placed;Canva, CapCut, Figma;18/03/2024
SS13346;202213346;202213346@student.uns.ac.id;Ivan Prabowo;4;Ekonomi Pembangunan;82150878914;Ada;Ada;3.24;Active;Boyolali;Available;Tableau, Python;29/10/2024
SS13347;202213347;202213347@student.uns.ac.id;Nanda Nugroho;3;Teknik Industri;83847228037;Ada;Ada;3.28;Active;Yogyakarta;Available;AutoCAD, MATLAB, Excel, Arena Simulation;23/02/2024
SS13348;202213348;202213348@student.uns.ac.id;Qori Prasetya;5;Farmasi;83817895481;Ada;Tidak Ada;3.53;Active;Yogyakarta;Placed;Python, ChemDraw, Microsoft Office, R;17/03/2023
SS13349;202013349;202013349@student.uns.ac.id;Amelia Prasetya;8;Teknik Sipil;81520614010;Ada;Ada;2.83;Active;Karanganyar;Placed;SketchUp, MS Project;21/02/2023
SS13350;201913350;201913350@student.uns.ac.id;Dwi Ramadhani;10;Informatika;81679634373;Ada;Ada;3.32;Inactive;Karanganyar;Tidak Aktif;Docker, Go, MongoDB, Flutter, SQL;27/05/2024
